gamePk,date,home_team,away_team,status,home_score,away_score
778046,2025-05-05T22:45:00Z,Washington Nationals,Cleveland Guardians,Final,,
778026,2025-05-06T19:35:00Z,Washington Nationals,Cleveland Guardians,Final,10.0,9.0
778046,2025-05-06T19:40:00Z,Washington Nationals,Cleveland Guardians,Final,1.0,9.0
778035,2025-05-06T22:40:00Z,Miami Marlins,Los Angeles Dodgers,Final,5.0,4.0
778037,2025-05-06T22:45:00Z,Boston Red Sox,Texas Rangers,Final,1.0,6.0
778040,2025-05-06T23:05:00Z,Tampa Bay Rays,Philadelphia Phillies,Final,4.0,8.0
778041,2025-05-06T23:05:00Z,New York Yankees,San Diego Padres,Final,12.0,3.0
778034,2025-05-06T23:15:00Z,Atlanta Braves,Cincinnati Reds,Final,2.0,1.0
778027,2025-05-06T23:40:00Z,Chicago Cubs,San Francisco Giants,Final,5.0,14.0
778028,2025-05-06T23:40:00Z,Minnesota Twins,Baltimore Orioles,Final,9.0,1.0
778033,2025-05-06T23:40:00Z,Kansas City Royals,Chicago White Sox,Final,4.0,3.0
778031,2025-05-06T23:40:00Z,Milwaukee Brewers,Houston Astros,Final,4.0,3.0
778030,2025-05-06T23:45:00Z,St. Louis Cardinals,Pittsburgh Pirates,Final,2.0,1.0
778025,2025-05-07T01:38:00Z,Los Angeles Angels,Toronto Blue Jays,Final,8.0,3.0
778032,2025-05-07T01:40:00Z,Arizona Diamondbacks,New York Mets,Final,5.0,1.0
778024,2025-05-07T02:05:00Z,Athletics,Seattle Mariners,Final,3.0,5.0
778029,2025-05-07T00:40:00Z,Colorado Rockies,Detroit Tigers,Final,,
778022,2025-05-07T16:05:00Z,Washington Nationals,Cleveland Guardians,Final,6.0,8.0
778015,2025-05-07T17:10:00Z,Milwaukee Brewers,Houston Astros,Final,1.0,9.0
778016,2025-05-07T17:15:00Z,St. Louis Cardinals,Pittsburgh Pirates,Final,5.0,0.0
778020,2025-05-07T18:20:00Z,Chicago Cubs,San Francisco Giants,Final,1.0,3.0
778010,2025-05-07T19:35:00Z,Athletics,Seattle Mariners,Final,5.0,6.0
778014,2025-05-07T19:40:00Z,Arizona Diamondbacks,New York Mets,Final,1.0,7.0
778017,2025-05-07T20:40:00Z,Miami Marlins,Los Angeles Dodgers,Final,1.0,10.0
778018,2025-05-07T22:45:00Z,Boston Red Sox,Texas Rangers,Final,6.0,4.0
778021,2025-05-07T23:05:00Z,Tampa Bay Rays,Philadelphia Phillies,Final,0.0,7.0
778019,2025-05-07T23:05:00Z,New York Yankees,San Diego Padres,Final,4.0,3.0
778023,2025-05-07T23:15:00Z,Atlanta Braves,Cincinnati Reds,Final,3.0,4.0
778011,2025-05-07T23:40:00Z,Minnesota Twins,Baltimore Orioles,Final,5.0,2.0
778012,2025-05-07T23:40:00Z,Kansas City Royals,Chicago White Sox,Final,2.0,1.0
778013,2025-05-08T00:40:00Z,Colorado Rockies,Detroit Tigers,Final,6.0,8.0
778009,2025-05-08T01:38:00Z,Los Angeles Angels,Toronto Blue Jays,Final,5.0,4.0
778007,2025-05-08T17:10:00Z,Minnesota Twins,Baltimore Orioles,Final,5.0,2.0
778006,2025-05-08T17:35:00Z,Boston Red Sox,Texas Rangers,Final,5.0,0.0
778008,2025-05-08T18:10:00Z,Kansas City Royals,Chicago White Sox,Final,10.0,0.0
778004,2025-05-08T19:10:00Z,Colorado Rockies,Detroit Tigers,Final,2.0,10.0
778029,2025-05-08T19:15:00Z,Colorado Rockies,Detroit Tigers,Final,1.0,11.0
778005,2025-05-08T23:05:00Z,Tampa Bay Rays,Philadelphia Phillies,Final,6.0,7.0
778003,2025-05-08T23:15:00Z,Atlanta Braves,Cincinnati Reds,Final,5.0,4.0
778000,2025-05-09T01:38:00Z,Los Angeles Angels,Toronto Blue Jays,Final,5.0,8.0
777999,2025-05-09T01:40:00Z,Arizona Diamondbacks,Los Angeles Dodgers,Final,5.0,3.0
777996,2025-05-09T22:40:00Z,Detroit Tigers,Texas Rangers,Final,2.0,1.0
777998,2025-05-09T22:40:00Z,Pittsburgh Pirates,Atlanta Braves,Final,3.0,2.0
777995,2025-05-09T22:45:00Z,Washington Nationals,St. Louis Cardinals,Final,0.0,10.0
778002,2025-05-09T23:05:00Z,Tampa Bay Rays,Milwaukee Brewers,Final,4.0,3.0
778001,2025-05-09T23:10:00Z,New York Mets,Chicago Cubs,Final,7.0,2.0
777997,2025-05-09T23:10:00Z,Cleveland Guardians,Philadelphia Phillies,Final,6.0,0.0
777990,2025-05-09T23:40:00Z,Kansas City Royals,Boston Red Sox,Final,2.0,1.0
777991,2025-05-09T23:40:00Z,Chicago White Sox,Miami Marlins,Final,6.0,2.0
777989,2025-05-10T00:10:00Z,Houston Astros,Cincinnati Reds,Final,3.0,0.0
777992,2025-05-10T00:10:00Z,Minnesota Twins,San Francisco Giants,Final,3.0,1.0
777993,2025-05-10T00:40:00Z,Colorado Rockies,San Diego Padres,Final,9.0,13.0
777986,2025-05-10T01:38:00Z,Los Angeles Angels,Baltimore Orioles,Final,1.0,4.0
777988,2025-05-10T01:40:00Z,Arizona Diamondbacks,Los Angeles Dodgers,Final,11.0,14.0
777984,2025-05-10T01:40:00Z,Seattle Mariners,Toronto Blue Jays,Final,3.0,6.0
777994,2025-05-10T02:05:00Z,Athletics,New York Yankees,Final,2.0,10.0
777980,2025-05-10T20:05:00Z,Washington Nationals,St. Louis Cardinals,Final,2.0,4.0
777985,2025-05-10T20:05:00Z,Pittsburgh Pirates,Atlanta Braves,Final,2.0,3.0
777972,2025-05-10T20:05:00Z,Athletics,New York Yankees,Final,11.0,7.0
777981,2025-05-10T20:10:00Z,Tampa Bay Rays,Milwaukee Brewers,Final,3.0,2.0
777987,2025-05-10T22:10:00Z,Detroit Tigers,Texas Rangers,Final,3.0,10.0
777983,2025-05-10T22:10:00Z,Cleveland Guardians,Philadelphia Phillies,Final,1.0,7.0
777979,2025-05-10T23:10:00Z,Houston Astros,Cincinnati Reds,Final,9.0,13.0
777977,2025-05-10T23:10:00Z,Kansas City Royals,Boston Red Sox,Final,1.0,10.0
777978,2025-05-10T23:10:00Z,Chicago White Sox,Miami Marlins,Final,1.0,3.0
777982,2025-05-10T23:15:00Z,New York Mets,Chicago Cubs,Final,5.0,6.0
777974,2025-05-10T23:15:00Z,Minnesota Twins,San Francisco Giants,Final,2.0,1.0
777975,2025-05-11T00:10:00Z,Arizona Diamondbacks,Los Angeles Dodgers,Final,3.0,0.0
777976,2025-05-11T00:10:00Z,Colorado Rockies,San Diego Padres,Final,0.0,21.0
777973,2025-05-11T01:38:00Z,Los Angeles Angels,Baltimore Orioles,Final,5.0,2.0
777970,2025-05-11T01:40:00Z,Seattle Mariners,Toronto Blue Jays,Final,3.0,6.0
777968,2025-05-11T16:05:00Z,New York Mets,Chicago Cubs,Final,6.0,2.0
777962,2025-05-11T17:35:00Z,Washington Nationals,St. Louis Cardinals,Final,1.0,6.0
777967,2025-05-11T17:35:00Z,Pittsburgh Pirates,Atlanta Braves,Final,4.0,3.0
777969,2025-05-11T17:40:00Z,Detroit Tigers,Texas Rangers,Final,1.0,6.0
777964,2025-05-11T17:40:00Z,Tampa Bay Rays,Milwaukee Brewers,Final,2.0,4.0
777963,2025-05-11T18:10:00Z,Houston Astros,Cincinnati Reds,Final,6.0,0.0
777965,2025-05-11T18:10:00Z,Kansas City Royals,Boston Red Sox,Final,1.0,3.0
777956,2025-05-11T18:10:00Z,Minnesota Twins,San Francisco Giants,Final,7.0,6.0
777966,2025-05-11T18:10:00Z,Chicago White Sox,Miami Marlins,Final,4.0,2.0
777955,2025-05-11T19:10:00Z,Colorado Rockies,San Diego Padres,Final,9.0,3.0
777957,2025-05-11T20:05:00Z,Athletics,New York Yankees,Final,2.0,12.0
777961,2025-05-11T20:07:00Z,Los Angeles Angels,Baltimore Orioles,Final,3.0,7.0
777954,2025-05-11T20:10:00Z,Arizona Diamondbacks,Los Angeles Dodgers,Final,1.0,8.0
777958,2025-05-11T20:10:00Z,Seattle Mariners,Toronto Blue Jays,Final,1.0,9.0
777971,2025-05-11T23:10:00Z,Cleveland Guardians,Philadelphia Phillies,Final,0.0,3.0
777960,2025-05-12T22:10:00Z,Cleveland Guardians,Milwaukee Brewers,Final,5.0,0.0
777951,2025-05-12T22:40:00Z,Detroit Tigers,Boston Red Sox,Final,14.0,2.0
777953,2025-05-12T22:45:00Z,Philadelphia Phillies,St. Louis Cardinals,Final,2.0,3.0
777950,2025-05-12T23:10:00Z,New York Mets,Pittsburgh Pirates,Final,4.0,3.0
777959,2025-05-12T23:15:00Z,Atlanta Braves,Washington Nationals,Final,4.0,3.0
777952,2025-05-12T23:40:00Z,Chicago Cubs,Miami Marlins,Final,5.0,2.0
777949,2025-05-13T00:05:00Z,Texas Rangers,Colorado Rockies,Final,2.0,1.0
777948,2025-05-13T00:10:00Z,Houston Astros,Kansas City Royals,Final,5.0,7.0
777947,2025-05-13T01:40:00Z,San Diego Padres,Los Angeles Angels,Final,5.0,9.0
777941,2025-05-13T01:40:00Z,Seattle Mariners,New York Yankees,Final,5.0,11.0
777939,2025-05-13T01:45:00Z,San Francisco Giants,Arizona Diamondbacks,Final,1.0,2.0
777944,2025-05-13T22:10:00Z,Cleveland Guardians,Milwaukee Brewers,Final,2.0,0.0
777940,2025-05-13T22:40:00Z,Detroit Tigers,Boston Red Sox,Final,10.0,9.0
777945,2025-05-13T22:40:00Z,Cincinnati Reds,Chicago White Sox,Final,1.0,5.0
777935,2025-05-13T23:07:00Z,Toronto Blue Jays,Tampa Bay Rays,Final,9.0,11.0
777943,2025-05-13T23:10:00Z,New York Mets,Pittsburgh Pirates,Final,2.0,1.0
777942,2025-05-13T23:15:00Z,Atlanta Braves,Washington Nationals,Final,5.0,2.0
777936,2025-05-13T23:40:00Z,Chicago Cubs,Miami Marlins,Final,5.0,4.0
777934,2025-05-14T00:05:00Z,Texas Rangers,Colorado Rockies,Final,4.0,1.0
777931,2025-05-14T00:10:00Z,Houston Astros,Kansas City Royals,Final,2.0,1.0
777932,2025-05-14T01:40:00Z,San Diego Padres,Los Angeles Angels,Final,6.0,4.0
777926,2025-05-14T01:40:00Z,Seattle Mariners,New York Yankees,Final,2.0,1.0
777930,2025-05-14T01:45:00Z,San Francisco Giants,Arizona Diamondbacks,Final,10.0,6.0
777937,2025-05-14T02:10:00Z,Los Angeles Dodgers,Athletics,Final,1.0,11.0
777938,2025-05-13T22:35:00Z,Baltimore Orioles,Minnesota Twins,Final,,
777933,2025-05-13T22:45:00Z,Philadelphia Phillies,St. Louis Cardinals,Final,,
777924,2025-05-14T16:05:00Z,Baltimore Orioles,Minnesota Twins,Final,3.0,6.0
777938,2025-05-14T16:10:00Z,Baltimore Orioles,Minnesota Twins,Final,6.0,8.0
777922,2025-05-14T17:05:00Z,Philadelphia Phillies,St. Louis Cardinals,Final,2.0,1.0
777933,2025-05-14T22:15:00Z,Philadelphia Phillies,St. Louis Cardinals,Final,7.0,14.0
777925,2025-05-14T17:10:00Z,Cleveland Guardians,Milwaukee Brewers,Final,5.0,9.0
777916,2025-05-14T19:45:00Z,San Francisco Giants,Arizona Diamondbacks,Final,7.0,8.0
777915,2025-05-14T20:10:00Z,Seattle Mariners,New York Yankees,Final,2.0,3.0
777927,2025-05-14T22:40:00Z,Detroit Tigers,Boston Red Sox,Final,6.0,5.0
777923,2025-05-14T23:07:00Z,Toronto Blue Jays,Tampa Bay Rays,Final,3.0,1.0
777919,2025-05-14T23:10:00Z,New York Mets,Pittsburgh Pirates,Final,0.0,4.0
777928,2025-05-14T23:14:00Z,Cincinnati Reds,Chicago White Sox,Final,2.0,4.0
777929,2025-05-14T23:15:00Z,Atlanta Braves,Washington Nationals,Final,4.0,5.0
777921,2025-05-14T23:40:00Z,Chicago Cubs,Miami Marlins,Final,1.0,3.0
777918,2025-05-15T00:05:00Z,Texas Rangers,Colorado Rockies,Final,8.0,3.0
777920,2025-05-15T00:10:00Z,Houston Astros,Kansas City Royals,Final,4.0,3.0
777914,2025-05-15T01:40:00Z,San Diego Padres,Los Angeles Angels,Final,5.0,1.0
777917,2025-05-15T02:10:00Z,Los Angeles Dodgers,Athletics,Final,9.0,3.0
777909,2025-05-15T16:15:00Z,Atlanta Braves,Washington Nationals,Final,5.0,2.0
777911,2025-05-15T16:35:00Z,Baltimore Orioles,Minnesota Twins,Final,0.0,4.0
777912,2025-05-15T16:40:00Z,Cincinnati Reds,Chicago White Sox,Final,7.0,1.0
777913,2025-05-15T19:07:00Z,Toronto Blue Jays,Tampa Bay Rays,Final,3.0,8.0
777910,2025-05-16T00:05:00Z,Texas Rangers,Houston Astros,Final,1.0,0.0
777946,2025-05-16T02:10:00Z,Los Angeles Dodgers,Athletics,Final,19.0,2.0
777900,2025-05-16T18:20:00Z,Chicago Cubs,Chicago White Sox,Final,13.0,3.0
777902,2025-05-16T21:10:00Z,Cincinnati Reds,Cleveland Guardians,Final,5.0,4.0
777905,2025-05-16T22:45:00Z,Philadelphia Phillies,Pittsburgh Pirates,Final,8.0,4.0
777907,2025-05-16T23:05:00Z,Baltimore Orioles,Washington Nationals,Final,3.0,4.0
777904,2025-05-16T23:05:00Z,New York Yankees,New York Mets,Final,6.0,2.0
777906,2025-05-16T23:07:00Z,Toronto Blue Jays,Detroit Tigers,Final,4.0,5.0
777908,2025-05-16T23:10:00Z,Boston Red Sox,Atlanta Braves,Final,2.0,4.0
777903,2025-05-16T23:10:00Z,Miami Marlins,Tampa Bay Rays,Final,9.0,4.0
777901,2025-05-16T23:40:00Z,Kansas City Royals,St. Louis Cardinals,Final,3.0,10.0
777895,2025-05-17T00:05:00Z,Texas Rangers,Houston Astros,Final,3.0,6.0
777898,2025-05-17T00:10:00Z,Milwaukee Brewers,Minnesota Twins,Final,0.0,3.0
777897,2025-05-17T01:40:00Z,Arizona Diamondbacks,Colorado Rockies,Final,8.0,0.0
777896,2025-05-17T01:40:00Z,San Diego Padres,Seattle Mariners,Final,1.0,5.0
777899,2025-05-17T02:10:00Z,Los Angeles Dodgers,Los Angeles Angels,Final,2.0,6.0
777891,2025-05-17T02:15:00Z,San Francisco Giants,Athletics,Final,9.0,1.0
777888,2025-05-17T17:05:00Z,New York Yankees,New York Mets,Final,2.0,3.0
777881,2025-05-17T18:20:00Z,Chicago Cubs,Chicago White Sox,Final,7.0,3.0
777886,2025-05-17T19:07:00Z,Toronto Blue Jays,Detroit Tigers,Final,2.0,1.0
777890,2025-05-17T20:05:00Z,Baltimore Orioles,Washington Nationals,Final,6.0,10.0
777889,2025-05-17T20:10:00Z,Miami Marlins,Tampa Bay Rays,Final,0.0,4.0
777894,2025-05-17T22:05:00Z,Philadelphia Phillies,Pittsburgh Pirates,Final,5.0,2.0
777892,2025-05-17T22:40:00Z,Cincinnati Reds,Cleveland Guardians,Final,4.0,1.0
777882,2025-05-17T23:05:00Z,Texas Rangers,Houston Astros,Final,5.0,1.0
777885,2025-05-17T23:10:00Z,Kansas City Royals,St. Louis Cardinals,Final,0.0,1.0
777893,2025-05-17T23:15:00Z,Boston Red Sox,Atlanta Braves,Final,7.0,6.0
777883,2025-05-17T23:15:00Z,Milwaukee Brewers,Minnesota Twins,Final,0.0,7.0
777887,2025-05-18T00:10:00Z,Arizona Diamondbacks,Colorado Rockies,Final,12.0,14.0
777875,2025-05-18T00:40:00Z,San Diego Padres,Seattle Mariners,Final,1.0,4.0
777879,2025-05-18T01:05:00Z,San Francisco Giants,Athletics,Final,1.0,0.0
777884,2025-05-18T01:10:00Z,Los Angeles Dodgers,Los Angeles Angels,Final,9.0,11.0
777869,2025-05-18T17:05:00Z,Texas Rangers,Houston Astros,Final,3.0,4.0
777873,2025-05-18T17:35:00Z,Baltimore Orioles,Washington Nationals,Final,4.0,10.0
777880,2025-05-18T17:35:00Z,Philadelphia Phillies,Pittsburgh Pirates,Final,1.0,0.0
777876,2025-05-18T17:35:00Z,Boston Red Sox,Atlanta Braves,Final,4.0,10.0
777871,2025-05-18T17:37:00Z,Toronto Blue Jays,Detroit Tigers,Final,2.0,3.0
777874,2025-05-18T17:40:00Z,Cincinnati Reds,Cleveland Guardians,Final,3.0,1.0
777877,2025-05-18T17:40:00Z,Miami Marlins,Tampa Bay Rays,Final,5.0,1.0
777864,2025-05-18T18:10:00Z,Kansas City Royals,St. Louis Cardinals,Final,2.0,1.0
777865,2025-05-18T18:10:00Z,Milwaukee Brewers,Minnesota Twins,Final,5.0,2.0
777872,2025-05-18T18:20:00Z,Chicago Cubs,Chicago White Sox,Final,6.0,2.0
777867,2025-05-18T20:05:00Z,San Francisco Giants,Athletics,Final,3.0,2.0
777870,2025-05-18T20:10:00Z,Arizona Diamondbacks,Colorado Rockies,Final,1.0,0.0
777866,2025-05-18T20:10:00Z,Los Angeles Dodgers,Los Angeles Angels,Final,4.0,6.0
777868,2025-05-18T20:10:00Z,San Diego Padres,Seattle Mariners,Final,1.0,6.0
777878,2025-05-18T23:10:00Z,New York Yankees,New York Mets,Final,8.0,2.0
777859,2025-05-19T22:40:00Z,Pittsburgh Pirates,Cincinnati Reds,Final,1.0,7.0
777863,2025-05-19T22:40:00Z,Miami Marlins,Chicago Cubs,Final,8.0,7.0
777856,2025-05-19T22:45:00Z,Boston Red Sox,New York Mets,Final,3.0,1.0
777858,2025-05-19T23:05:00Z,Tampa Bay Rays,Houston Astros,Final,3.0,4.0
777861,2025-05-19T23:40:00Z,Minnesota Twins,Cleveland Guardians,Final,6.0,5.0
777857,2025-05-19T23:40:00Z,Chicago White Sox,Seattle Mariners,Final,1.0,5.0
777860,2025-05-19T23:40:00Z,Milwaukee Brewers,Baltimore Orioles,Final,5.0,4.0
777862,2025-05-19T23:45:00Z,St. Louis Cardinals,Detroit Tigers,Final,11.0,4.0
777852,2025-05-20T00:40:00Z,Colorado Rockies,Philadelphia Phillies,Final,3.0,9.0
777855,2025-05-20T01:45:00Z,San Francisco Giants,Kansas City Royals,Final,1.0,3.0
777853,2025-05-20T02:05:00Z,Athletics,Los Angeles Angels,Final,3.0,4.0
777854,2025-05-20T02:10:00Z,Los Angeles Dodgers,Arizona Diamondbacks,Final,5.0,9.0
777847,2025-05-20T22:40:00Z,Pittsburgh Pirates,Cincinnati Reds,Final,1.0,0.0
777850,2025-05-20T22:40:00Z,Miami Marlins,Chicago Cubs,Final,1.0,14.0
777851,2025-05-20T22:45:00Z,Boston Red Sox,New York Mets,Final,2.0,0.0
777841,2025-05-20T22:45:00Z,Washington Nationals,Atlanta Braves,Final,5.0,3.0
777848,2025-05-20T23:05:00Z,Tampa Bay Rays,Houston Astros,Final,3.0,2.0
777849,2025-05-20T23:05:00Z,New York Yankees,Texas Rangers,Final,5.0,2.0
777845,2025-05-20T23:07:00Z,Toronto Blue Jays,San Diego Padres,Final,3.0,0.0
777846,2025-05-20T23:40:00Z,Chicago White Sox,Seattle Mariners,Final,1.0,0.0
777844,2025-05-20T23:40:00Z,Milwaukee Brewers,Baltimore Orioles,Final,5.0,2.0
777840,2025-05-20T23:45:00Z,St. Louis Cardinals,Detroit Tigers,Final,4.0,5.0
777842,2025-05-21T00:40:00Z,Colorado Rockies,Philadelphia Phillies,Final,4.0,7.0
777836,2025-05-21T01:45:00Z,San Francisco Giants,Kansas City Royals,Final,3.0,2.0
777843,2025-05-21T02:05:00Z,Athletics,Los Angeles Angels,Final,5.0,7.0
777838,2025-05-21T02:10:00Z,Los Angeles Dodgers,Arizona Diamondbacks,Final,4.0,3.0
777839,2025-05-20T23:40:00Z,Minnesota Twins,Cleveland Guardians,Final,,
777834,2025-05-21T16:35:00Z,Pittsburgh Pirates,Cincinnati Reds,Final,3.0,1.0
777832,2025-05-21T17:10:00Z,Tampa Bay Rays,Houston Astros,Final,8.0,4.0
777861,2025-05-21T17:10:00Z,Minnesota Twins,Cleveland Guardians,Final,6.0,5.0
777833,2025-05-21T17:10:00Z,Miami Marlins,Chicago Cubs,Final,1.0,2.0
777826,2025-05-21T17:10:00Z,Milwaukee Brewers,Baltimore Orioles,Final,4.0,8.0
777827,2025-05-21T17:15:00Z,St. Louis Cardinals,Detroit Tigers,Final,1.0,5.0
777830,2025-05-21T18:10:00Z,Chicago White Sox,Seattle Mariners,Final,5.0,6.0
777819,2025-05-21T19:45:00Z,San Francisco Giants,Kansas City Royals,Final,4.0,8.0
777829,2025-05-21T19:55:00Z,Minnesota Twins,Cleveland Guardians,Final,1.0,5.0
777831,2025-05-21T22:45:00Z,Boston Red Sox,New York Mets,Final,1.0,5.0
777835,2025-05-21T23:05:00Z,New York Yankees,Texas Rangers,Final,4.0,3.0
777837,2025-05-21T23:07:00Z,Toronto Blue Jays,San Diego Padres,Final,14.0,0.0
777823,2025-05-22T00:40:00Z,Colorado Rockies,Philadelphia Phillies,Final,5.0,9.0
777828,2025-05-22T02:05:00Z,Athletics,Los Angeles Angels,Final,5.0,10.0
777824,2025-05-22T02:10:00Z,Los Angeles Dodgers,Arizona Diamondbacks,Final,3.0,1.0
777825,2025-05-21T22:45:00Z,Washington Nationals,Atlanta Braves,Final,,
777818,2025-05-22T16:35:00Z,New York Yankees,Texas Rangers,Final,1.0,0.0
777816,2025-05-22T17:07:00Z,Toronto Blue Jays,San Diego Padres,Final,7.0,6.0
777817,2025-05-22T19:10:00Z,Colorado Rockies,Philadelphia Phillies,Final,0.0,2.0
777812,2025-05-22T19:35:00Z,Athletics,Los Angeles Angels,Final,5.0,10.0
777821,2025-05-22T22:40:00Z,Detroit Tigers,Cleveland Guardians,Final,0.0,7.0
777814,2025-05-22T22:40:00Z,Pittsburgh Pirates,Milwaukee Brewers,Final,5.0,8.0
777820,2025-05-22T22:45:00Z,Washington Nationals,Atlanta Braves,Final,8.0,7.0
777822,2025-05-23T00:10:00Z,Houston Astros,Seattle Mariners,Final,9.0,2.0
777815,2025-05-22T22:45:00Z,Boston Red Sox,Baltimore Orioles,Final,,
777815,2025-05-23T17:35:00Z,Boston Red Sox,Baltimore Orioles,Final,19.0,5.0
777811,2025-05-23T22:40:00Z,Cincinnati Reds,Chicago Cubs,Final,6.0,13.0
777806,2025-05-23T22:40:00Z,Pittsburgh Pirates,Milwaukee Brewers,Final,6.0,5.0
777801,2025-05-23T22:45:00Z,Washington Nationals,San Francisco Giants,Final,0.0,4.0
777810,2025-05-23T23:05:00Z,Tampa Bay Rays,Toronto Blue Jays,Final,3.0,1.0
777807,2025-05-23T23:10:00Z,Detroit Tigers,Cleveland Guardians,Final,1.0,3.0
777808,2025-05-23T23:10:00Z,New York Mets,Los Angeles Dodgers,Final,5.0,7.0
777813,2025-05-23T23:15:00Z,Atlanta Braves,San Diego Padres,Final,1.0,2.0
777805,2025-05-23T23:40:00Z,Chicago White Sox,Texas Rangers,Final,4.0,1.0
777800,2025-05-24T00:10:00Z,Houston Astros,Seattle Mariners,Final,3.0,5.0
777799,2025-05-24T00:10:00Z,Minnesota Twins,Kansas City Royals,Final,3.0,1.0
777797,2025-05-24T00:15:00Z,St. Louis Cardinals,Arizona Diamondbacks,Final,4.0,3.0
777802,2025-05-24T00:40:00Z,Colorado Rockies,New York Yankees,Final,3.0,2.0
777798,2025-05-24T01:38:00Z,Los Angeles Angels,Miami Marlins,Final,7.0,4.0
777804,2025-05-24T02:05:00Z,Athletics,Philadelphia Phillies,Final,3.0,4.0
777809,2025-05-23T23:10:00Z,Boston Red Sox,Baltimore Orioles,Final,,
777809,2025-05-24T17:05:00Z,Boston Red Sox,Baltimore Orioles,Final,6.0,5.0
777790,2025-05-24T22:35:00Z,Boston Red Sox,Baltimore Orioles,Final,1.0,2.0
777788,2025-05-24T18:10:00Z,Minnesota Twins,Kansas City Royals,Final,5.0,4.0
777786,2025-05-24T18:15:00Z,St. Louis Cardinals,Arizona Diamondbacks,Final,6.0,5.0
777793,2025-05-24T20:05:00Z,Washington Nationals,San Francisco Giants,Final,3.0,0.0
777794,2025-05-24T20:05:00Z,Pittsburgh Pirates,Milwaukee Brewers,Final,2.0,1.0
777791,2025-05-24T20:10:00Z,Cincinnati Reds,Chicago Cubs,Final,6.0,4.0
777787,2025-05-24T20:10:00Z,Houston Astros,Seattle Mariners,Final,2.0,1.0
777803,2025-05-24T20:10:00Z,Atlanta Braves,San Diego Padres,Final,7.0,1.0
777792,2025-05-24T20:10:00Z,Chicago White Sox,Texas Rangers,Final,10.0,5.0
777782,2025-05-24T20:10:00Z,Colorado Rockies,New York Yankees,Final,1.0,13.0
777795,2025-05-24T23:05:00Z,Tampa Bay Rays,Toronto Blue Jays,Final,3.0,1.0
777796,2025-05-24T23:15:00Z,Detroit Tigers,Cleveland Guardians,Final,5.0,7.0
777789,2025-05-24T23:15:00Z,New York Mets,Los Angeles Dodgers,Final,5.0,2.0
777784,2025-05-25T02:05:00Z,Athletics,Philadelphia Phillies,Final,6.0,9.0
777781,2025-05-25T02:07:00Z,Los Angeles Angels,Miami Marlins,Final,2.0,6.0
777780,2025-05-25T15:35:00Z,Detroit Tigers,Cleveland Guardians,Final,5.0,0.0
777785,2025-05-25T17:35:00Z,Boston Red Sox,Baltimore Orioles,Final,1.0,5.0
777778,2025-05-25T17:35:00Z,Washington Nationals,San Francisco Giants,Final,2.0,3.0
777776,2025-05-25T17:35:00Z,Pittsburgh Pirates,Milwaukee Brewers,Final,5.0,6.0
777779,2025-05-25T17:40:00Z,Cincinnati Reds,Chicago Cubs,Final,8.0,11.0
777775,2025-05-25T17:40:00Z,Tampa Bay Rays,Toronto Blue Jays,Final,13.0,0.0
777774,2025-05-25T18:10:00Z,Houston Astros,Seattle Mariners,Final,5.0,3.0
777772,2025-05-25T18:10:00Z,Minnesota Twins,Kansas City Royals,Final,1.0,2.0
777777,2025-05-25T18:10:00Z,Chicago White Sox,Texas Rangers,Final,4.0,5.0
777766,2025-05-25T18:15:00Z,St. Louis Cardinals,Arizona Diamondbacks,Final,4.0,3.0
777768,2025-05-25T19:10:00Z,Colorado Rockies,New York Yankees,Final,4.0,5.0
777765,2025-05-25T20:05:00Z,Athletics,Philadelphia Phillies,Final,5.0,4.0
777767,2025-05-25T20:07:00Z,Los Angeles Angels,Miami Marlins,Final,0.0,3.0
777783,2025-05-25T20:10:00Z,Atlanta Braves,San Diego Padres,Final,3.0,5.0
777773,2025-05-25T23:10:00Z,New York Mets,Los Angeles Dodgers,Final,3.0,1.0
777770,2025-05-26T17:10:00Z,Detroit Tigers,San Francisco Giants,Final,3.0,1.0
777764,2025-05-26T18:10:00Z,Milwaukee Brewers,Boston Red Sox,Final,3.0,2.0
777757,2025-05-26T18:20:00Z,Chicago Cubs,Colorado Rockies,Final,3.0,1.0
777771,2025-05-26T19:05:00Z,Baltimore Orioles,St. Louis Cardinals,Final,5.0,2.0
777759,2025-05-26T20:05:00Z,Texas Rangers,Toronto Blue Jays,Final,1.0,2.0
777760,2025-05-26T20:10:00Z,Kansas City Royals,Cincinnati Reds,Final,4.0,7.0
777758,2025-05-26T20:10:00Z,New York Mets,Chicago White Sox,Final,2.0,1.0
777769,2025-05-26T22:10:00Z,Cleveland Guardians,Los Angeles Dodgers,Final,2.0,7.0
777762,2025-05-26T23:05:00Z,Tampa Bay Rays,Minnesota Twins,Final,7.0,2.0
777761,2025-05-27T00:10:00Z,Arizona Diamondbacks,Pittsburgh Pirates,Final,5.0,0.0
777756,2025-05-27T00:40:00Z,San Diego Padres,Miami Marlins,Final,4.0,3.0
777763,2025-05-27T01:38:00Z,Los Angeles Angels,New York Yankees,Final,1.0,5.0
777753,2025-05-27T22:10:00Z,Cleveland Guardians,Los Angeles Dodgers,Final,5.0,9.0
777754,2025-05-27T22:35:00Z,Baltimore Orioles,St. Louis Cardinals,Final,4.0,7.0
777755,2025-05-27T22:40:00Z,Detroit Tigers,San Francisco Giants,Final,3.0,1.0
